CHILDREN,PERS_H,AGE,TMADD,TMJOB1,TEL,NMBLOAN,FINLOAN,INCOME,EC_CARD,BUREAU,LOCATION,LOANS,REGN,DIV,CASH,PRODUCT,RESID,NAT,PROF,CAR,CARDS,GB,_freq_
0,1,33,0,33,2,0,1,2100,0,1,1,0,5,1,1500,Dept. Store or Mail,,German,Food or Building,Without Vehicle,no credit cards,0,30
0,1,23,3,33,2,0,0,0,1,3,1,0,0,0,1300,Furniture or Carpet,Lease,German,Others,Without Vehicle,Cheque card,0,30
0,1,24,3,33,2,2,1,2300,0,1,1,1,7,1,1800,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,0,30
0,1,27,3,33,2,0,0,0,1,1,1,1,2,1,800,Radio or TV or Hifi,Lease,German,Civil Service,Car,Cheque card,0,30
1,3,27,3,33,2,0,0,2400,0,3,1,0,9,1,1700,Leisure,Lease,Others,Others,Car,no credit cards,0,30
1,3,53,3,33,2,2,0,2800,0,1,1,2,4,1,3000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
0,2,26,9,33,2,0,1,0,1,3,1,0,7,1,1500,Radio or TV or Hifi,Lease,German,Others,Car,Cheque card,0,30
0,2,28,9,33,2,0,0,0,1,1,1,0,5,1,1200,Radio or TV or Hifi,Lease,German,Self-employed pe,Car,Cheque card,0,30
0,2,46,15,33,2,0,0,0,1,3,1,0,0,0,2000,Radio or TV or Hifi,Lease,German,Others,Car,Cheque card,0,30
1,3,35,21,33,2,0,1,2400,0,3,1,0,4,1,1600,Radio or TV or Hifi,,German,Civil Service,Car,no credit cards,0,30
0,2,26,24,33,2,0,1,3300,0,1,1,2,3,1,1200,Dept. Store or Mail,Lease,Others,Others,Without Vehicle,no credit cards,0,30
0,2,61,24,33,2,0,0,2500,0,1,1,1,4,1,700,Radio or TV or Hifi,Lease,German,Food or Building,Without Vehicle,no credit cards,0,30
2,4,27,30,33,2,0,0,2800,0,3,1,0,6,1,1200,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,0,30
3,5,32,36,33,2,0,1,3200,0,1,1,2,4,1,1200,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
0,2,28,42,33,2,2,1,5000,0,1,1,7,4,1,3000,Radio or TV or Hifi,Lease,German,Self-employed pe,Car,Mastercard/Euroc,0,30
2,4,43,42,33,2,2,0,3500,0,1,1,2,0,0,700,Radio or TV or Hifi,,German,Others,Car,no credit cards,0,30
0,1,25,48,33,2,0,0,2000,0,1,1,1,4,1,1000,Radio or TV or Hifi,,German,Others,Car,no credit cards,0,30
2,4,35,48,33,2,0,0,3200,0,1,1,2,5,1,2500,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
0,2,43,48,33,1,0,1,0,1,3,1,0,0,0,1100,Furniture or Carpet,Lease,German,Others,Car,Cheque card,0,30
0,2,55,48,33,2,0,1,1900,0,1,1,2,9,1,5000,Radio or TV or Hifi,Owner,German,Others,Car,no credit cards,0,30
1,2,21,54,33,2,2,1,2600,0,1,1,3,5,1,1200,Radio or TV or Hifi,,German,Others,Car,no credit cards,0,30
1,3,32,54,33,2,0,0,2900,0,1,1,2,4,1,1800,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,0,30
0,1,25,60,33,2,2,1,1800,0,3,1,0,2,1,1700,Radio or TV or Hifi,Lease,Greek,Others,Without Vehicle,no credit cards,0,30
0,1,54,60,33,2,0,0,2100,0,3,1,0,3,1,700,Dept. Store or Mail,Lease,German,Others,Car,no credit cards,0,30
0,1,20,72,33,2,0,0,0,1,3,1,0,6,1,700,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,Cheque card,0,30
1,3,40,72,33,2,0,0,2000,0,1,1,0,4,1,4000,Furniture or Carpet,Lease,Turkish,Others,Without Vehicle,no credit cards,0,30
0,2,60,72,33,1,0,0,0,1,3,1,0,0,0,3000,Furniture or Carpet,,German,Others,Without Vehicle,Cheque card,0,30
0,1,40,84,33,2,0,1,2400,0,3,1,0,4,1,1100,Furniture or Carpet,Lease,Other European,Others,Car,no credit cards,0,30
0,2,63,84,33,2,0,1,3500,0,1,1,1,0,0,8000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
0,1,28,96,33,2,0,1,0,1,3,1,0,0,0,2000,Radio or TV or Hifi,,German,Others,Car,Cheque card,0,30
1,3,40,108,33,2,0,0,0,1,3,1,0,0,0,1700,Furniture or Carpet,Lease,German,Others,Car,Cheque card,0,30
0,2,32,120,33,2,0,0,3000,0,1,1,1,2,1,500,Dept. Store or Mail,Lease,Turkish,Others,Without Vehicle,no credit cards,0,30
3,4,39,120,33,1,2,0,2000,0,1,1,0,0,0,1800,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
1,2,32,144,33,2,0,1,2400,0,3,1,0,0,0,1500,Cars,Lease,German,Others,Car,no credit cards,0,30
0,1,20,168,33,2,0,0,1000,0,3,1,0,3,1,900,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,0,30
1,3,40,168,33,1,0,0,1000,0,3,1,0,0,0,700,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
2,4,45,192,33,2,0,1,5000,0,3,1,0,6,1,1500,Furniture or Carpet,Lease,Other European,Others,Car,no credit cards,0,30
0,1,23,216,33,2,0,0,0,1,3,1,0,3,1,1000,Furniture or Carpet,Lease,German,Others,Car,Cheque card,0,30
0,1,19,240,33,2,0,0,2100,0,3,1,0,0,0,3000,Radio or TV or Hifi,,Turkish,Others,Car,no credit cards,0,30
0,1,22,264,33,2,0,1,2000,0,3,1,0,3,1,500,Cars,Lease,German,Others,Car,no credit cards,0,30
0,1,22,264,33,2,2,1,2000,0,1,1,2,5,1,1400,Furniture or Carpet,Lease,German,Military Service,Car,no credit cards,0,30
1,3,23,288,33,2,0,0,1800,0,1,1,2,4,1,1600,Cars,Lease,German,Others,Car,no credit cards,0,30
0,2,62,288,33,2,0,0,0,1,1,1,1,0,0,1300,Furniture or Carpet,Lease,German,Pensioner,Car,Cheque card,0,30
0,1,31,999,33,1,0,1,0,1,1,1,1,0,0,500,Dept. Store or Mail,Lease,German,Others,Car,Cheque card,0,30
0,2,56,999,33,2,0,0,0,1,3,1,0,0,0,4000,Furniture or Carpet,Lease,German,Others,Car,Cheque card,0,30
0,1,59,999,33,2,0,0,0,1,3,1,0,0,0,1500,Furniture or Carpet,Lease,German,Pensioner,Car,Cheque card,0,30
0,2,59,999,33,2,0,1,0,1,1,1,2,0,0,2000,Radio or TV or Hifi,,German,Pensioner,Car,Cheque card,0,30
0,2,25,3,30,2,2,1,2000,0,1,1,1,4,1,900,Radio or TV or Hifi,,Turkish,Others,Car,no credit cards,0,30
0,2,42,3,30,2,0,0,1500,0,1,1,1,8,1,2000,Cars,Lease,German,Others,Car,no credit cards,0,30
0,2,23,6,30,1,0,1,2300,0,1,1,5,0,0,7000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
0,1,26,6,30,2,0,1,1700,0,3,1,0,4,1,2500,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
2,4,31,6,30,2,0,0,3000,0,3,1,0,6,1,1400,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,0,30
0,1,28,9,30,2,2,0,0,1,1,1,2,3,1,3000,Furniture or Carpet,Lease,German,Others,Car,Cheque card,0,30
1,3,42,9,30,1,2,1,0,1,1,1,1,0,0,1600,Radio or TV or Hifi,,German,Civil Service,Car,Cheque card,0,30
1,3,28,12,30,2,0,0,0,1,1,1,1,0,0,2500,Furniture or Carpet,Lease,German,Others,Car,Cheque card,0,30
0,1,34,12,30,2,2,0,2500,0,1,1,1,5,1,3000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
0,1,25,15,30,2,2,1,2300,0,1,1,2,2,1,1800,Radio or TV or Hifi,,German,Others,Car,no credit cards,0,30
0,2,27,15,30,2,0,0,2500,0,3,1,0,2,1,1000,Radio or TV or Hifi,,German,Others,Car,no credit cards,0,30
1,3,37,15,30,2,2,1,3500,0,3,1,0,4,1,4000,Radio or TV or Hifi,,German,Others,Car,no credit cards,0,30
0,1,23,18,30,2,0,0,2000,0,3,1,0,3,1,700,Dept. Store or Mail,Lease,German,Others,Car,no credit cards,0,30
0,1,25,18,30,2,0,1,2200,0,1,1,1,2,1,1700,Leisure,Lease,German,Military Service,Car,no credit cards,0,30
0,1,30,18,30,2,1,1,1900,0,1,1,2,4,1,500,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,0,30
0,2,52,18,30,2,1,1,5000,0,1,1,1,6,1,1900,Radio or TV or Hifi,Lease,German,Self-employed pe,Car,no credit cards,0,30
1,3,35,24,30,2,2,1,1500,0,3,1,0,6,1,1400,Radio or TV or Hifi,Lease,German,Food or Building,Car,no credit cards,0,30
0,1,23,30,30,1,0,0,2100,0,3,1,0,0,0,800,Radio or TV or Hifi,Lease,German,Food or Building,Car,no credit cards,0,30
1,3,25,30,30,2,0,0,0,1,3,1,0,0,0,500,Dept. Store or Mail,Lease,German,Others,Car,Cheque card,0,30
0,1,47,30,30,2,0,0,1500,0,3,1,0,2,1,1300,Radio or TV or Hifi,Lease,Others,Sea Vojage,Without Vehicle,no credit cards,0,30
0,1,21,42,30,2,0,0,0,1,3,1,0,8,1,1800,Cars,Lease,German,Others,Car,Cheque card,0,30
0,1,27,42,30,2,2,1,0,1,1,1,2,4,1,4000,Radio or TV or Hifi,Lease,German,Others,Car,Cheque card,0,30
0,2,24,54,30,2,0,0,1900,0,3,1,0,9,1,3000,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,0,30
2,4,34,54,30,2,0,1,0,1,3,1,0,7,1,1000,Radio or TV or Hifi,Lease,German,Chemical Industr,Car,Cheque card,0,30
3,5,29,60,30,1,0,0,0,1,1,1,1,0,0,1000,Dept. Store or Mail,,German,Civil Service,Car,Cheque card,0,30
0,1,42,60,30,2,2,1,1600,0,3,1,0,0,0,2500,Furniture or Carpet,Lease,German,Others,Without Vehicle,no credit cards,0,30
3,5,35,72,30,2,2,1,3100,0,1,1,4,7,1,4000,Cars,Lease,Others,Others,Car,no credit cards,0,30
1,2,31,84,30,2,0,0,1500,0,1,1,0,3,1,1700,Furniture or Carpet,Lease,German,Civil Service,Without Vehicle,no credit cards,0,30
1,3,38,84,30,2,0,0,0,0,3,1,0,0,0,1100,Furniture or Carpet,Lease,German,Others,Car,Mastercard/Euroc,0,30
2,4,30,96,30,2,0,0,0,1,1,1,1,0,0,1500,Furniture or Carpet,Lease,German,Others,Car,Cheque card,0,30
1,3,42,120,30,1,0,0,0,1,1,1,1,0,0,4000,Furniture or Carpet,Lease,German,Others,Car,Cheque card,0,30
0,2,50,120,30,2,0,0,0,1,3,1,0,3,1,1000,Furniture or Carpet,Lease,German,Others,Car,Cheque card,0,30
0,1,22,144,30,2,2,1,0,1,3,1,0,6,1,1300,Radio or TV or Hifi,Lease,German,Others,Car,Cheque card,0,30
0,2,42,144,30,2,0,0,1900,0,3,1,0,0,0,9000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
0,1,20,168,30,2,2,0,1000,0,1,1,1,0,0,700,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,no credit cards,0,30
3,5,34,168,30,2,2,1,2800,1,1,1,1,0,0,1000,Dept. Store or Mail,,German,Others,Car,Cheque card,0,30
1,2,43,168,30,2,2,1,3000,0,1,1,1,2,1,15000,Cars,Lease,German,Others,Car,no credit cards,0,30
0,2,52,168,30,2,0,1,2300,0,1,1,1,5,1,7000,Cars,Lease,German,Pensioner,Car,no credit cards,0,30
0,1,21,192,30,2,0,0,1800,0,1,1,2,7,1,1000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
2,4,30,192,30,2,0,1,3000,0,3,1,0,6,1,600,Leisure,Lease,Turkish,Others,Car,no credit cards,0,30
0,2,44,192,30,2,0,1,3300,0,3,1,0,4,1,2500,Dept. Store or Mail,Lease,German,Others,Car,no credit cards,0,30
6,8,48,192,30,1,0,0,0,1,3,1,0,0,0,1100,Radio or TV or Hifi,Lease,German,Civil Service,Car,Cheque card,0,30
1,2,29,216,30,1,0,0,0,1,1,1,1,0,0,1200,Dept. Store or Mail,,German,Others,Car,Cheque card,0,30
0,1,20,240,30,2,2,1,0,1,3,1,0,4,1,700,Radio or TV or Hifi,Lease,German,Others,Car,Cheque card,0,30
0,1,21,264,30,1,2,0,1000,0,1,1,0,3,1,1300,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,0,30
0,1,58,288,30,2,0,0,0,1,1,1,1,0,0,1600,Furniture or Carpet,Lease,German,Others,Car,Cheque card,0,30
0,2,59,288,30,2,2,1,1800,0,1,1,1,9,1,1000,Radio or TV or Hifi,Lease,German,Pensioner,Without Vehicle,no credit cards,0,30
0,2,48,312,30,2,0,1,2000,1,1,1,3,0,0,9000,Furniture or Carpet,Lease,German,Food or Building,Car,Cheque card,0,30
3,5,37,999,30,2,2,1,2600,0,1,1,1,0,0,4000,Furniture or Carpet,Owner,German,Others,Car,no credit cards,0,30
0,1,44,999,30,2,0,1,2600,1,1,1,2,2,1,700,Radio or TV or Hifi,,German,Others,Car,Cheque card,0,30
0,1,22,0,27,1,0,1,1500,0,1,1,1,6,1,3000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
0,1,25,3,27,2,2,1,2600,0,1,1,3,8,1,1000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
1,2,31,3,27,2,2,0,0,1,1,1,1,2,1,1100,Furniture or Carpet,Lease,German,Others,Car,Cheque card,0,30
1,3,23,6,27,2,2,1,2800,0,1,1,2,5,1,4000,Dept. Store or Mail,Lease,German,Others,Car,no credit cards,0,30
2,4,32,6,27,2,2,1,5000,0,1,1,3,5,1,2500,Dept. Store or Mail,,German,Civil Service,Car,no credit cards,0,30
0,1,21,9,27,1,0,0,1500,1,3,1,0,0,0,1800,Radio or TV or Hifi,,German,Civil Service,Without Vehicle,Cheque card,0,30
1,3,23,24,27,2,0,0,2400,0,1,1,2,2,1,900,Dept. Store or Mail,,Turkish,Others,Car,no credit cards,0,30
0,2,24,30,27,1,0,0,1900,0,3,1,0,0,0,2500,Furniture or Carpet,Owner,German,Others,Car,no credit cards,0,30
0,1,24,30,27,2,0,1,2700,0,1,1,3,2,1,900,Leisure,Lease,German,Others,Car,Mastercard/Euroc,0,30
1,3,25,30,27,2,2,1,2200,0,1,1,1,0,0,900,Cars,Lease,Turkish,Others,Car,no credit cards,0,30
0,2,29,30,27,2,0,0,2800,0,3,1,0,9,1,1500,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,no credit cards,0,30
1,3,43,30,27,2,0,0,2600,0,1,1,1,5,1,1000,Dept. Store or Mail,,German,Others,Car,no credit cards,0,30
2,4,39,36,27,2,0,0,2500,0,3,1,0,2,1,2500,Furniture or Carpet,Lease,German,Others,Without Vehicle,no credit cards,0,30
1,3,24,42,27,2,2,1,2900,0,1,1,1,4,1,1100,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,0,30
0,1,29,42,27,2,0,0,0,0,1,1,3,4,1,500,Radio or TV or Hifi,Lease,German,Self-employed pe,Car,Mastercard/Euroc,0,30
0,1,37,42,27,2,2,1,0,0,1,1,4,4,1,2000,Radio or TV or Hifi,Lease,German,Self-employed pe,Car,Mastercard/Euroc,0,30
0,2,57,42,27,2,2,1,2000,0,1,1,2,4,1,600,Radio or TV or Hifi,,German,Others,Car,no credit cards,0,30
2,4,35,54,27,2,2,1,2700,0,1,1,1,2,1,1100,Radio or TV or Hifi,Lease,German,Food or Building,Car,no credit cards,0,30
1,2,36,54,27,2,0,0,0,1,1,1,1,0,0,4000,Furniture or Carpet,Lease,German,Others,Car,Cheque card,0,30
0,1,43,54,27,2,1,0,1800,0,1,1,3,2,1,7000,Furniture or Carpet,Lease,German,Others,Without Vehicle,no credit cards,0,30
0,2,59,54,27,2,0,0,0,1,1,1,0,0,0,800,Furniture or Carpet,Lease,German,Pensioner,Without Vehicle,Cheque card,0,30
0,2,58,60,27,2,0,0,0,1,1,1,1,0,0,2000,Furniture or Carpet,Lease,German,Others,Car,Cheque card,0,30
2,4,34,84,27,2,0,0,0,0,3,1,0,0,0,1000,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,Mastercard/Euroc,0,30
1,2,25,96,27,2,2,1,1500,0,1,1,1,4,1,1400,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,0,30
1,2,33,96,27,2,0,1,1500,0,3,1,0,4,1,1800,Furniture or Carpet,Lease,German,Others,Without Vehicle,no credit cards,0,30
0,1,23,108,27,2,0,1,2800,0,1,1,1,4,1,800,Dept. Store or Mail,Lease,German,Others,Car,no credit cards,0,30
0,1,23,120,27,2,0,0,0,1,1,1,2,0,0,4000,Cars,Lease,German,Others,Car,Cheque card,0,30
1,3,47,120,27,2,0,0,0,1,3,1,0,0,0,2000,Furniture or Carpet,Lease,German,Others,Car,Cheque card,0,30
0,1,62,120,27,2,0,0,0,0,3,1,0,0,0,1100,Furniture or Carpet,Lease,German,Pensioner,Without Vehicle,Mastercard/Euroc,0,30
0,1,19,144,27,2,0,0,1500,0,1,1,1,4,1,600,Radio or TV or Hifi,,German,Food or Building,Without Vehicle,no credit cards,0,30
1,3,38,144,27,2,0,0,2500,0,1,1,2,0,0,10000,Cars,Lease,German,Food or Building,Car and Motor bi,no credit cards,0,30
1,2,44,144,27,2,0,1,0,1,3,1,0,0,0,1200,Radio or TV or Hifi,Lease,German,Others,Car,Cheque card,0,30
0,1,47,144,27,2,0,1,4000,0,1,1,2,6,1,900,Radio or TV or Hifi,,German,Others,Without Vehicle,no credit cards,0,30
1,3,55,168,27,2,2,1,1600,0,1,1,2,4,1,1500,Radio or TV or Hifi,Lease,Turkish,Others,Without Vehicle,no credit cards,0,30
0,1,68,216,27,2,0,0,0,1,3,1,0,0,0,1300,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,Cheque card,0,30
2,4,29,264,27,2,0,0,2000,0,1,1,1,3,1,1000,Furniture or Carpet,Lease,Turkish,Others,Car,no credit cards,0,30
0,1,63,264,27,1,0,0,1600,0,3,1,0,0,0,900,Furniture or Carpet,Lease,German,Others,Without Vehicle,no credit cards,0,30
0,1,24,312,27,2,2,1,0,1,1,1,1,7,1,3000,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,Cheque card,0,30
0,1,60,999,27,1,0,0,1600,0,3,1,0,0,0,15000,Cars,Lease,German,Pensioner,Car,no credit cards,0,30
0,2,23,3,24,1,2,1,2200,0,1,1,1,4,1,1000,Furniture or Carpet,Lease,Turkish,Others,Without Vehicle,no credit cards,0,30
1,2,38,3,24,2,0,1,0,1,3,1,0,7,1,2500,Radio or TV or Hifi,Lease,Others,Others,Car,Cheque card,0,30
0,1,21,6,24,2,0,0,1500,0,3,1,0,3,1,1400,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,0,30
0,2,27,6,24,2,2,1,2200,0,1,1,1,2,1,4000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
0,1,33,6,24,2,0,0,2200,0,3,1,0,7,1,3000,Furniture or Carpet,Lease,German,Others,Without Vehicle,no credit cards,0,30
0,1,24,9,24,2,0,0,2300,0,3,1,0,5,1,700,Leisure,Lease,German,Others,Car,no credit cards,0,30
0,1,28,9,24,2,0,0,0,1,1,1,1,2,1,800,Furniture or Carpet,,German,Others,Without Vehicle,Cheque card,0,30
2,4,29,9,24,2,2,1,2700,0,3,1,0,5,1,1000,Radio or TV or Hifi,,German,Others,Car,no credit cards,0,30
0,2,45,9,24,2,0,1,3500,0,3,1,0,6,1,2500,Furniture or Carpet,Lease,German,Others,Car,Mastercard/Euroc,0,30
2,3,24,12,24,2,0,0,2200,0,1,1,1,6,1,1500,Radio or TV or Hifi,Lease,German,Food or Building,Car,no credit cards,0,30
1,3,29,12,24,2,0,0,1500,0,3,1,0,4,1,1400,Radio or TV or Hifi,,German,Civil Service,Car,no credit cards,0,30
0,2,28,18,24,2,0,0,1500,0,3,1,0,5,1,500,Radio or TV or Hifi,Lease,Turkish,Others,Car,no credit cards,0,30
0,1,29,18,24,2,0,1,2300,0,3,1,0,5,1,1800,Furniture or Carpet,Lease,German,Others,Without Vehicle,no credit cards,0,30
0,1,26,21,24,2,0,1,0,1,3,1,0,9,1,1000,Radio or TV or Hifi,Lease,German,Others,Car,Cheque card,0,30
1,2,38,21,24,2,0,0,2300,0,3,1,0,3,1,900,Dept. Store or Mail,Lease,German,Others,Car,no credit cards,0,30
0,1,21,24,24,2,0,0,1500,0,3,1,0,6,1,500,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,0,30
0,2,27,24,24,2,2,1,1500,0,3,1,0,6,1,500,Leisure,Lease,Turkish,Others,Car,no credit cards,0,30
0,2,31,24,24,2,0,1,3000,0,1,1,1,7,1,4000,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,0,30
3,5,36,24,24,2,0,0,3000,0,3,1,0,8,1,20000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
1,3,45,24,24,2,2,1,2400,0,1,1,0,7,1,4000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
2,4,22,30,24,2,0,0,4000,0,1,1,1,5,1,1300,Radio or TV or Hifi,Lease,Turkish,Others,Car,no credit cards,0,30
0,2,22,30,24,2,2,1,2400,0,1,1,2,5,1,500,Cars,Lease,Turkish,Others,Car,no credit cards,0,30
2,4,26,30,24,2,2,1,4000,0,1,1,1,4,1,1800,Radio or TV or Hifi,,German,Others,Car,no credit cards,0,30
0,2,29,30,24,2,0,0,1900,0,1,1,2,4,1,7000,Cars,Lease,Others,Others,Car and Motor bi,no credit cards,0,30
2,3,25,36,24,2,0,0,0,1,1,1,1,0,0,1700,Dept. Store or Mail,Lease,German,Civil Service,Car,Cheque card,0,30
2,4,32,36,24,2,2,1,2800,1,1,1,2,4,1,800,Radio or TV or Hifi,Lease,Italian,Others,Car,Cheque card,0,30
1,2,34,36,24,2,0,1,2700,0,1,1,1,7,1,1500,Dept. Store or Mail,Lease,German,Others,Car,no credit cards,0,30
2,4,36,36,24,2,0,0,0,1,1,1,2,5,1,2000,Dept. Store or Mail,Lease,German,Others,Car,Cheque card,0,30
0,1,41,36,24,2,0,0,0,1,1,1,1,0,0,1000,Dept. Store or Mail,Lease,German,Civil Service,Car,Cheque card,0,30
2,4,47,36,24,2,0,0,1500,0,3,1,0,4,1,2500,Dept. Store or Mail,,German,Pensioner,Car,no credit cards,0,30
0,2,56,36,24,2,0,0,0,1,3,1,0,8,1,500,Radio or TV or Hifi,Lease,Turkish,Others,Car,Cheque card,0,30
0,2,31,48,24,2,0,1,1800,0,1,1,0,0,0,1800,Furniture or Carpet,Lease,German,Others,Without Vehicle,no credit cards,0,30
0,2,31,54,24,2,0,0,2000,0,3,1,0,2,1,1100,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,0,30
1,3,32,72,24,2,2,0,3200,0,1,1,1,4,1,6000,Furniture or Carpet,Lease,German,Others,Without Vehicle,no credit cards,0,30
0,1,24,84,24,1,2,1,0,1,1,1,1,0,0,1200,Furniture or Carpet,Lease,German,Others,Car,Cheque card,0,30
0,1,27,84,24,2,0,0,2800,0,1,1,1,8,1,6000,Cars,Lease,German,Others,Car and Motor bi,no credit cards,0,30
1,2,34,84,24,2,0,0,1700,0,3,1,0,0,0,1400,Furniture or Carpet,Owner,German,Others,Car,no credit cards,0,30
1,3,40,84,24,2,0,0,0,1,1,1,1,0,0,2000,Furniture or Carpet,Lease,German,Others,Car,Cheque card,0,30
0,2,57,96,24,2,0,0,0,1,3,1,0,0,0,500,Radio or TV or Hifi,Lease,German,Pensioner,Car,Cheque card,0,30
1,3,32,120,24,2,0,1,2500,0,1,1,1,6,1,700,Radio or TV or Hifi,Lease,German,State or Steel Ind,Car,no credit cards,0,30
0,1,35,120,24,2,0,0,2300,0,3,1,0,9,1,1000,Radio or TV or Hifi,Lease,Turkish,Others,Without Vehicle,no credit cards,0,30
0,1,59,120,24,2,0,1,0,1,1,1,1,0,0,1200,Radio or TV or Hifi,Lease,German,Others,Car,Cheque card,0,30
2,3,42,144,24,2,0,0,0,1,1,1,1,0,0,500,Dept. Store or Mail,Lease,German,Civil Service,Car,Cheque card,0,30
0,1,67,168,24,2,2,1,2800,0,1,1,1,4,1,3000,Furniture or Carpet,Lease,German,Pensioner,Without Vehicle,no credit cards,0,30
2,4,33,192,24,1,0,1,0,1,1,1,1,2,1,700,Radio or TV or Hifi,,German,Others,Car,Cheque card,0,30
0,1,37,192,24,2,0,0,2300,0,1,1,1,4,1,0,,Lease,German,Food or Building,Car,VISA mybank,0,30
2,3,36,216,24,2,0,0,0,1,3,1,0,2,1,1200,Furniture or Carpet,,German,Others,Car,Cheque card,0,30
2,4,38,216,24,2,0,0,2300,0,1,1,1,0,0,1500,Furniture or Carpet,Owner,German,Others,Without Vehicle,no credit cards,0,30
0,1,18,240,24,2,0,0,0,1,3,1,0,3,1,700,Radio or TV or Hifi,,German,Civil Service,Car,Cheque card,0,30
0,1,27,240,24,2,0,0,0,1,3,1,0,0,0,2000,Dept. Store or Mail,Lease,German,Others,Car,Cheque card,0,30
0,2,67,240,24,2,0,1,3500,1,1,1,2,3,1,5000,Radio or TV or Hifi,Owner,German,Pensioner,Car,Cheque card,0,30
2,4,32,264,24,1,0,1,3500,0,1,1,3,8,1,2500,Cars,Lease,Turkish,Others,Car,no credit cards,0,30
0,1,23,288,24,2,0,0,0,1,3,1,0,9,1,1000,Radio or TV or Hifi,Lease,German,Others,Car,Cheque card,0,30
0,1,56,0,21,2,1,1,1500,0,1,1,1,4,1,1900,Furniture or Carpet,Lease,German,Pensioner,Car,no credit cards,0,30
0,2,22,3,21,2,0,0,2500,0,1,1,1,4,1,1700,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
0,1,24,3,21,2,0,0,2500,0,1,1,4,6,1,3000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
0,1,26,3,21,2,2,1,0,1,3,1,0,2,1,700,Furniture or Carpet,Lease,German,Others,Car,Cheque card,0,30
2,4,48,3,21,1,2,1,0,1,1,1,2,0,0,4000,Radio or TV or Hifi,Lease,German,Others,Car,Cheque card,0,30
0,1,29,9,21,2,0,1,0,1,1,1,1,4,1,1000,Furniture or Carpet,Lease,German,Others,Car,Cheque card,0,30
0,1,26,12,21,2,0,1,0,1,1,1,1,6,1,1500,Radio or TV or Hifi,Lease,German,Others,Car,Cheque card,0,30
1,3,26,18,21,2,2,1,0,1,1,1,3,2,1,900,Furniture or Carpet,Lease,German,Civil Service,Car,Cheque card,0,30
0,2,44,18,21,2,2,1,4000,0,1,1,1,5,1,4000,Leisure,Lease,German,Others,Car,no credit cards,0,30
1,3,57,18,21,2,0,0,1700,0,1,1,1,5,1,1100,Furniture or Carpet,Owner,German,Pensioner,Car,no credit cards,0,30
1,3,23,21,21,2,0,1,2500,0,1,1,2,4,1,2500,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,no credit cards,0,30
0,2,29,21,21,2,0,0,3500,0,3,1,0,7,1,1700,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,0,30
0,2,29,21,21,2,2,1,2600,0,1,1,2,5,1,1000,Radio or TV or Hifi,,German,Others,Car,no credit cards,0,30
0,1,40,21,21,2,0,0,2500,0,1,1,1,6,1,800,Furniture or Carpet,Lease,German,Others,Without Vehicle,no credit cards,0,30
0,1,63,21,21,2,0,1,3000,0,1,1,1,2,1,3000,Dept. Store or Mail,Lease,German,Pensioner,Without Vehicle,no credit cards,0,30
0,2,57,24,21,1,0,0,1000,0,3,1,0,0,0,2500,Furniture or Carpet,Lease,German,Others,Car,Mastercard/Euroc,0,30
