CHILDREN,PERS_H,AGE,TMADD,TMJOB1,TEL,NMBLOAN,FINLOAN,INCOME,EC_CARD,BUREAU,LOCATION,LOANS,REGN,DIV,CASH,PRODUCT,RESID,NAT,PROF,CAR,CARDS
2,4,34,15,15,2,0,0,2300,0,1,1,2,2,1,7000,Cars,Lease,German,Others,Car,no credit cards
1,3,28,30,12,2,0,1,0,1,3,1,0,6,1,2500,"Radio, TV, Hifi",Lease,Italian,Others,Car,Cheque card
3,5,32,42,0,1,0,0,1700,0,3,1,0,2,1,900,"Radio, TV, Hifi",Lease,Yugoslav,Others,Without Vehicle,no credit cards
1,3,26,0,6,1,0,0,2500,0,3,1,0,3,1,1300,"Radio, TV, Hifi",,German,Others,Car,no credit cards
0,1,33,24,36,2,0,0,1800,0,2,1,1,4,1,900,"Radio, TV, Hifi",Lease,Greek,"Sea Vojage, Gast",Car,no credit cards
1,3,44,18,54,2,0,1,2400,0,2,1,2,7,1,1600,Leisure,Lease,German,Others,Without Vehicle,no credit cards
0,1,45,24,24,2,0,0,0,0,3,1,0,7,1,4000,"Radio, TV, Hifi",Lease,German,Self-employed pe,Car,VISA Others
0,1,27,54,12,2,0,0,2000,0,3,1,0,6,1,500,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Without Vehicle,no credit cards
0,1,43,96,240,2,0,0,2000,0,3,1,0,7,1,2000,"Furniture,Carpet",Lease,Yugoslav,Others,Without Vehicle,no credit cards
0,2,43,84,66,2,0,0,1900,0,2,1,1,2,1,1300,"Radio, TV, Hifi",,German,"Civil Service, M",Without Vehicle,no credit cards
9,11,56,120,12,2,0,0,1600,0,3,1,0,5,1,1700,"Radio, TV, Hifi",,Turkish,Others,Without Vehicle,no credit cards
0,2,62,96,168,2,0,1,1600,0,3,1,0,5,1,1200,"Radio, TV, Hifi",,Yugoslav,Others,Without Vehicle,no credit cards
3,5,31,9,3,2,0,0,2600,0,3,1,0,5,1,2500,"Radio, TV, Hifi",Lease,Italian,Others,Car,no credit cards
2,4,30,120,60,2,0,0,2500,0,1,1,0,9,1,6000,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards
0,2,62,264,288,2,0,0,3300,0,1,1,3,5,1,500,"Radio, TV, Hifi",Lease,Turkish,"Food,Building,Ca",Car,no credit cards
0,1,24,0,6,2,0,0,2100,0,3,1,0,0,0,1300,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Without Vehicle,no credit cards
0,2,59,36,0,2,0,1,2400,0,1,1,2,4,1,600,"Dept. Store,Mail",,Yugoslav,Pensioner,Car,no credit cards
0,1,29,3,3,1,0,0,2500,0,3,1,0,4,1,600,"Dept. Store,Mail",,Yugoslav,Others,Without Vehicle,no credit cards
1,3,35,240,72,2,0,0,3200,0,3,1,0,6,1,4000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
2,4,55,96,96,2,0,0,2700,0,2,1,5,4,1,5000,"Furniture,Carpet",Lease,German,Chemical Industr,Without Vehicle,no credit cards
0,2,32,18,39,2,0,1,1600,0,3,1,0,4,1,7000,Cars,Lease,Others,"Food,Building,Ca",Car,no credit cards
0,1,25,18,42,2,0,0,2500,0,3,1,0,7,1,1000,"Dept. Store,Mail",Lease,German,"Civil Service, M",Car,no credit cards
0,1,25,12,15,2,0,1,2000,0,3,1,0,4,1,1400,"Radio, TV, Hifi",,German,Others,Without Vehicle,no credit cards
0,2,40,84,30,2,0,0,2700,1,3,1,0,0,0,3000,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card
5,7,43,36,216,2,0,0,4000,0,1,1,0,4,1,5000,"Radio, TV, Hifi",Lease,Yugoslav,Self-employed pe,Car,no credit cards
0,1,52,3,3,2,0,0,3000,0,3,1,0,8,1,15000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
0,2,51,66,192,2,0,1,4000,1,3,1,0,5,1,1800,"Radio, TV, Hifi",,German,Others,Car,Cheque card
2,4,39,18,9,2,0,0,1500,1,2,1,1,6,1,2000,"Radio, TV, Hifi",,German,"Civil Service, M",Car,Cheque card
1,3,29,120,48,2,0,1,2100,0,1,1,2,8,1,4000,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards
1,3,30,120,72,2,0,1,2500,0,2,1,2,0,0,900,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
0,2,63,144,48,2,0,0,1800,0,1,1,2,2,1,15000,Cars,Owner,German,Pensioner,Car and Motor bi,no credit cards
0,1,29,6,18,2,0,0,10000,1,2,1,0,2,1,8000,"Furniture,Carpet",Lease,German,Self-employed pe,Without Vehicle,Cheque card
1,2,30,15,84,2,0,0,2300,0,3,1,0,2,1,3000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
0,1,57,66,288,1,0,0,2200,0,1,1,0,3,1,1200,"Radio, TV, Hifi",Lease,Spanish/Portugue,Others,Car,no credit cards
2,3,32,12,66,2,0,0,2800,0,2,1,1,0,0,2500,"Furniture,Carpet",Lease,German,"Civil Service, M",Without Vehicle,no credit cards
2,4,39,36,144,2,0,0,1500,0,1,1,3,5,1,900,"Radio, TV, Hifi",Lease,Yugoslav,Others,Car,no credit cards
0,2,24,6,3,2,0,0,2500,0,3,1,0,8,1,2000,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
3,4,59,96,15,2,0,0,2200,1,1,1,3,2,1,1800,"Radio, TV, Hifi",Lease,German,Pensioner,Car,Cheque card
1,3,37,24,144,2,0,0,3000,0,3,1,0,6,1,2500,Leisure,Lease,Others,Self-employed pe,Car,no credit cards
1,2,55,9,15,2,0,0,4000,0,1,1,1,4,1,2500,"Furniture,Carpet",Lease,German,Self-employed pe,Car,no credit cards
2,4,32,60,48,2,0,1,2900,0,2,1,4,4,1,1700,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
0,1,36,30,21,2,0,0,2800,0,3,1,0,8,1,15000,"Furniture,Carpet",Lease,German,"Civil Service, M",Car,no credit cards
0,1,32,9,45,2,0,1,5000,0,3,1,0,8,1,15000,Cars,Lease,German,Self-employed pe,Car and Motor bi,no credit cards
0,1,35,36,144,2,0,0,1800,0,1,1,2,8,1,600,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
1,3,29,24,60,2,0,1,2800,0,1,1,1,2,1,5000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
1,3,43,108,108,2,0,0,3300,0,3,1,0,4,1,1700,"Radio, TV, Hifi",,German,Others,Car,no credit cards
1,2,26,3,3,1,0,1,0,1,2,1,0,3,1,1400,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card
0,2,23,15,12,2,0,0,2400,1,3,1,0,8,1,1200,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card
0,2,27,9,12,2,0,0,2200,0,3,1,0,4,1,800,"Radio, TV, Hifi",Owner,German,Others,Without Vehicle,no credit cards
0,2,51,72,120,2,0,0,2500,0,1,1,1,2,1,15000,Cars,Lease,German,Others,Car,no credit cards
0,2,74,144,240,2,0,0,2300,0,3,1,0,4,1,800,"Dept. Store,Mail",,German,Pensioner,Without Vehicle,no credit cards
2,3,28,3,15,2,0,1,5000,0,2,1,2,5,1,7000,Leisure,Lease,German,Others,Car,no credit cards
0,1,26,30,6,1,0,1,1900,0,2,1,1,4,1,2500,"Dept. Store,Mail",,German,Others,Without Vehicle,no credit cards
1,3,29,24,60,2,0,1,2500,0,2,1,2,6,1,15000,Cars,Lease,German,Others,Car,no credit cards
2,3,38,72,216,2,0,0,2700,0,2,1,0,6,1,1200,"Radio, TV, Hifi",,German,Others,Car,no credit cards
0,2,54,216,144,2,0,0,0,1,1,1,4,5,1,4000,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Car,Cheque card
2,4,33,240,18,2,0,1,1000,0,1,1,1,3,1,1000,"Dept. Store,Mail",,German,"Food,Building,Ca",Car,no credit cards
0,1,23,36,15,2,0,0,2800,0,3,1,0,2,1,1500,"Radio, TV, Hifi",,German,"Food,Building,Ca",Without Vehicle,no credit cards
1,2,39,18,18,2,0,0,2000,0,2,1,1,9,1,3000,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards
0,2,38,6,6,2,0,1,2700,0,1,1,3,4,1,1500,"Dept. Store,Mail",,German,Others,Car,no credit cards
0,1,36,48,39,2,0,0,2800,0,1,1,1,9,1,5000,Cars,Lease,German,Others,Car,no credit cards
0,1,29,36,12,2,0,0,2100,0,3,1,0,4,1,20000,Cars,Lease,German,Others,Motorbike,no credit cards
1,3,25,48,48,2,0,1,3500,0,2,1,2,4,1,2000,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
0,1,31,54,54,1,0,0,2400,0,2,1,0,0,0,1000,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
2,4,28,168,108,2,2,1,3100,0,1,1,3,4,1,1500,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards
0,2,30,192,54,2,0,1,2500,0,2,1,1,6,1,1800,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards
2,4,31,108,21,2,0,0,2800,0,2,1,0,6,1,1400,"Radio, TV, Hifi",Lease,Turkish,"Civil Service, M",Car,no credit cards
0,2,28,336,120,2,0,1,2600,0,1,1,2,6,1,3000,Leisure,Lease,Turkish,"State,Steel Ind,",Car,no credit cards
2,4,49,60,240,1,0,1,3300,0,1,1,2,5,1,4000,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards
0,1,26,3,33,2,0,0,2300,0,1,1,1,3,1,20000,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards
1,3,28,36,33,2,0,0,2500,0,1,1,0,3,1,2500,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards
3,5,29,216,108,2,0,1,3300,0,1,1,3,7,1,800,"Dept. Store,Mail",Lease,Turkish,Others,Car,no credit cards
0,1,58,144,144,2,0,1,1800,0,2,1,1,4,1,2500,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
1,2,37,96,192,2,0,1,2000,0,3,1,0,2,1,10000,Cars,Owner,German,Others,Car,no credit cards
1,2,34,168,168,2,0,1,2800,0,1,1,1,5,1,4000,"Radio, TV, Hifi",Lease,Yugoslav,Others,Car,no credit cards
1,2,36,12,6,2,0,0,0,1,2,1,0,7,1,800,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,Cheque card
0,1,25,24,72,2,0,0,2200,0,3,1,0,3,1,4000,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards
0,1,23,264,36,2,0,0,0,0,2,1,1,7,1,1000,"Radio, TV, Hifi",Lease,German,Self-employed pe,Car,Other credit car
0,1,25,15,0,2,0,0,1900,0,3,1,0,5,1,800,"Radio, TV, Hifi",,German,"Sea Vojage, Gast",Without Vehicle,no credit cards
0,1,35,18,18,1,2,1,2700,0,1,1,3,8,1,2500,"Radio, TV, Hifi",Lease,Other European,Others,Without Vehicle,no credit cards
0,2,21,6,12,2,2,1,1900,0,1,1,3,5,1,4000,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards
1,3,33,30,54,2,2,1,2500,0,2,1,1,2,1,4000,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards
1,3,39,108,33,2,2,1,2300,0,1,1,2,5,1,4000,"Furniture,Carpet",Lease,Turkish,Others,Without Vehicle,no credit cards
2,4,29,6,54,2,1,0,2200,0,1,1,1,2,1,4000,"Radio, TV, Hifi",,Turkish,"Civil Service, M",Without Vehicle,no credit cards
1,3,31,108,120,2,2,1,3500,0,2,1,0,3,1,4000,"Furniture,Carpet",Owner,German,Others,Car,no credit cards
0,1,21,9,6,2,2,1,3500,1,1,1,1,5,1,1800,"Radio, TV, Hifi",,German,Others,Car,Cheque card
0,2,46,96,192,2,2,1,2100,0,1,1,2,4,1,800,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Car,no credit cards
1,3,25,6,21,1,1,1,2300,0,1,1,3,2,1,500,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards
0,1,31,9,84,2,0,1,4000,0,1,1,2,6,1,1400,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
0,2,54,999,288,2,1,1,5000,0,2,1,1,5,1,4000,"Furniture,Carpet",Owner,German,Self-employed pe,Car,no credit cards
3,5,48,84,240,2,2,0,3500,0,1,1,3,4,1,4000,"Furniture,Carpet",Lease,Others,"Food,Building,Ca",Without Vehicle,no credit cards
0,1,22,0,36,2,1,0,1900,0,3,0,0,6,1,4000,"Radio, TV, Hifi",Lease,Spanish/Portugue,Others,Without Vehicle,no credit cards
4,6,57,168,84,1,2,0,1500,0,2,1,1,4,1,2000,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards
0,1,18,120,6,2,0,0,2300,0,1,1,1,4,1,1500,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards
2,3,36,12,12,2,2,0,2800,0,1,1,1,5,1,100000,Cars,Lease,German,"Food,Building,Ca",Car,no credit cards
0,1,22,144,24,1,1,1,2000,0,3,1,0,2,1,600,"Radio, TV, Hifi",,German,"Civil Service, M",Car,no credit cards
2,4,27,84,108,2,2,1,1500,0,1,1,2,4,1,5000,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards
2,4,43,84,42,2,2,1,2800,0,1,1,2,4,1,1500,"Radio, TV, Hifi",,Others,"State,Steel Ind,",Car,no credit cards
2,4,34,264,24,2,2,1,2800,0,2,1,3,3,1,6000,"Furniture,Carpet",,Turkish,"State,Steel Ind,",Car,no credit cards
0,1,27,30,30,2,1,1,2200,0,2,1,3,4,1,1700,"Radio, TV, Hifi",Lease,Spanish/Portugue,Others,Car,no credit cards
0,1,59,144,60,1,1,0,1800,0,2,1,1,6,1,2500,"Radio, TV, Hifi",Owner,Others,Others,Without Vehicle,no credit cards
0,1,28,48,9,2,1,1,2000,0,2,1,0,2,1,2500,"Radio, TV, Hifi",,German,Others,Car,no credit cards
0,2,43,288,288,2,2,1,3000,0,1,1,0,4,1,8000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
1,3,30,6,15,2,2,1,2200,0,1,1,2,4,1,1200,Leisure,Lease,Others,"Civil Service, M",Car,no credit cards
0,1,20,3,39,2,2,1,1500,0,1,1,0,4,1,2000,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
1,3,26,60,15,2,1,1,2500,0,1,1,1,2,1,4000,"Radio, TV, Hifi",,German,"State,Steel Ind,",Car,no credit cards
1,3,43,216,288,2,2,0,3000,0,1,1,2,3,1,700,"Radio, TV, Hifi",Owner,German,Others,Without Vehicle,no credit cards
6,8,43,30,15,2,1,1,2000,0,2,1,0,5,1,2500,"Radio, TV, Hifi",Owner,Yugoslav,"Food,Building,Ca",Car,no credit cards
0,1,54,66,144,2,1,0,1700,0,2,1,0,2,1,3000,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
0,1,22,264,42,2,2,1,0,0,1,1,2,3,1,1500,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,VISA Citibank
3,5,29,96,60,2,1,1,4000,0,2,1,2,2,1,3000,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards
2,4,32,48,36,2,1,0,1500,0,1,1,2,2,1,2000,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Car,no credit cards
3,5,47,120,108,2,1,1,3500,0,2,1,2,2,1,500,Leisure,Owner,German,Others,Car,no credit cards
0,1,34,0,216,1,2,1,2200,0,2,1,1,4,1,1100,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Without Vehicle,no credit cards
0,1,67,30,120,2,2,1,5000,1,2,1,4,4,1,2500,"Furniture,Carpet",,German,Self-employed pe,Car,Cheque card
1,3,25,48,21,2,1,0,1500,0,1,1,1,2,1,800,"Radio, TV, Hifi",,German,"Civil Service, M",Without Vehicle,no credit cards
0,1,20,3,45,2,2,1,2500,0,1,1,1,7,1,1200,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards
0,1,29,12,144,2,1,1,2400,0,2,1,0,5,1,1300,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
2,4,37,66,96,2,2,1,0,1,1,1,3,0,0,1200,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card
0,1,28,192,42,2,2,1,2500,0,1,1,2,4,1,800,"Radio, TV, Hifi",Lease,German,"State,Steel Ind,",Car,no credit cards
0,1,27,3,18,1,2,0,2600,0,1,1,2,5,1,20000,Cars,Lease,Greek,Others,Car,no credit cards
0,1,47,9,66,1,2,0,3500,0,1,1,4,5,1,1100,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards
0,2,49,3,24,2,1,1,2100,0,1,1,1,3,1,1700,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
0,1,43,144,144,2,2,1,10000,1,1,1,4,4,1,1700,"Radio, TV, Hifi",Owner,German,Self-employed pe,Car,Cheque card
2,4,34,60,240,2,2,1,2800,0,1,1,3,2,1,1400,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
0,1,29,240,66,2,1,1,2300,0,2,1,2,5,1,2500,Leisure,Lease,German,"Civil Service, M",Car,no credit cards
0,2,57,96,144,2,1,1,3000,0,1,1,1,4,1,15000,"Furniture,Carpet",Lease,Turkish,Others,Without Vehicle,no credit cards
0,1,32,3,66,1,2,1,2500,0,3,1,0,5,1,700,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards
0,2,28,0,144,2,2,1,0,1,1,1,2,5,1,3000,"Furniture,Carpet",Lease,German,Others,Car,Cheque card
1,3,35,144,84,2,2,1,10000,0,1,1,3,2,1,5000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
2,4,31,36,108,2,1,0,4000,0,1,1,2,7,1,1600,"Furniture,Carpet",Owner,Italian,Others,Car,no credit cards
2,4,29,9,45,2,2,1,1800,0,2,1,0,4,1,1500,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards
0,1,21,9,39,2,1,1,2800,0,1,1,2,4,1,900,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
3,5,35,36,30,2,2,1,0,0,1,1,3,2,1,600,Cars,Lease,German,Others,Car,Mastercard/Euroc
3,5,31,60,108,2,2,1,4000,0,3,1,0,0,0,1600,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards
1,3,36,24,192,2,2,1,4000,0,1,1,3,5,1,1500,"Radio, TV, Hifi",Owner,German,Others,Car,no credit cards
1,3,49,60,33,2,2,1,1900,0,1,1,0,0,0,800,"Dept. Store,Mail",Lease,German,Others,Without Vehicle,no credit cards
0,1,27,120,39,1,2,0,2500,0,3,0,0,5,1,1200,"Radio, TV, Hifi",,Italian,Others,Without Vehicle,no credit cards
0,2,63,54,144,2,2,1,0,1,1,1,3,5,1,1500,"Radio, TV, Hifi",,German,Pensioner,Car,Cheque card
0,1,26,48,120,2,2,1,2500,0,1,1,1,4,1,3000,"Radio, TV, Hifi",,German,"State,Steel Ind,",Car,no credit cards
0,1,26,96,84,2,2,1,2200,0,2,1,4,3,1,1900,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
0,1,30,3,3,1,2,1,2000,0,2,1,2,2,1,600,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
0,1,26,36,27,1,1,1,1900,0,1,1,1,3,1,900,"Dept. Store,Mail",,Yugoslav,Others,Without Vehicle,no credit cards
0,1,20,264,45,2,2,0,1500,0,1,1,1,3,1,1500,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards
0,1,26,3,0,1,2,0,2500,0,3,1,0,5,1,8000,Cars,Lease,Others,"Food,Building,Ca",Car,no credit cards
0,1,41,12,21,2,1,1,1500,0,2,1,1,5,1,500,"Radio, TV, Hifi",Lease,German,Pensioner,Without Vehicle,no credit cards
0,2,46,54,12,2,2,0,1500,0,1,1,2,3,1,3000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
1,3,25,6,6,2,2,1,2300,0,1,1,0,2,1,1000,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
3,5,28,42,66,2,1,1,3000,0,1,1,3,4,1,1300,"Dept. Store,Mail",,German,Others,Without Vehicle,no credit cards
1,3,22,24,3,2,2,0,4000,0,2,1,1,5,1,500,"Radio, TV, Hifi",Lease,German,Self-employed pe,Car,no credit cards
0,1,53,18,42,2,2,0,1500,0,2,1,1,8,1,1200,"Dept. Store,Mail",Lease,German,Others,Without Vehicle,no credit cards
2,4,34,60,39,2,1,1,2900,0,1,1,4,2,1,1400,"Radio, TV, Hifi",Lease,Turkish,"Civil Service, M",Car,no credit cards
0,2,28,9,54,2,2,1,2500,1,1,1,1,5,1,100000,"Furniture,Carpet",Lease,German,"Civil Service, M",Without Vehicle,Cheque card
3,5,39,144,288,2,1,1,4000,0,3,1,0,4,1,1500,"Furniture,Carpet",,Turkish,Others,Car,no credit cards
2,4,33,54,30,2,2,1,1500,0,1,1,3,3,1,2500,"Furniture,Carpet",Lease,Turkish,Others,Without Vehicle,no credit cards
1,2,27,84,84,2,2,1,2900,0,3,1,0,3,1,700,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards
2,3,33,96,18,2,2,1,0,1,1,1,2,2,1,1400,"Radio, TV, Hifi",,Yugoslav,Others,Car,Cheque card
0,2,45,15,21,2,2,1,2000,0,1,1,1,4,1,1300,"Radio, TV, Hifi",Lease,Others,Others,Car,no credit cards
2,4,32,96,6,2,1,1,3000,0,1,1,1,2,1,1500,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards
2,4,35,144,9,2,2,0,2500,0,1,1,2,3,1,1500,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards
0,1,29,144,72,2,1,1,2400,0,3,1,0,3,1,500,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
2,4,30,21,18,2,2,1,2800,0,1,1,2,5,1,1600,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
2,4,32,15,54,2,2,1,5000,0,3,1,0,2,1,6000,Cars,Owner,German,Others,Car and Motor bi,no credit cards
0,2,39,108,9,1,1,0,1700,0,2,1,0,0,0,2500,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
0,2,50,60,288,2,2,1,4000,0,1,1,4,7,1,15000,Cars,Owner,German,Others,Car,no credit cards
0,1,23,12,24,2,2,1,2700,0,1,1,2,4,1,6000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
4,6,46,54,168,2,2,1,2900,0,1,1,3,4,1,500,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards
0,1,22,192,0,2,2,0,1500,0,1,1,1,3,1,1100,"Furniture,Carpet",,German,Others,Without Vehicle,no credit cards
0,2,33,9,27,2,2,1,1600,0,1,1,7,9,1,6000,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
0,1,23,6,6,2,2,0,2100,0,1,1,1,5,1,20000,Cars,Lease,German,Others,Car,no credit cards
0,1,31,3,45,2,2,1,2200,0,2,1,2,4,1,1400,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
1,3,27,60,72,2,1,0,4000,0,1,1,1,4,1,900,"Radio, TV, Hifi",Lease,Italian,Others,Car,no credit cards
0,1,26,42,54,2,1,1,4000,0,1,1,1,2,1,2500,"Radio, TV, Hifi",,German,Self-employed pe,Car,VISA Others
1,3,31,54,30,2,2,1,2500,0,1,1,0,6,1,9000,Cars,Lease,Greek,"Food,Building,Ca",Car,no credit cards
2,4,27,3,18,2,2,1,2500,0,1,1,2,2,1,2500,"Radio, TV, Hifi",Lease,Others,Others,Car,no credit cards
0,1,23,120,12,2,2,1,2300,0,1,1,3,3,1,700,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards
2,4,25,3,120,2,2,1,3000,0,1,1,1,4,1,800,"Dept. Store,Mail",,Turkish,"Food,Building,Ca",Car,no credit cards
0,1,26,360,42,2,2,1,2200,0,1,1,0,3,1,20000,Cars,Lease,German,Others,Car,no credit cards
0,2,57,999,999,2,2,1,2700,1,1,1,1,4,1,1500,"Radio, TV, Hifi",,German,Others,Car,Cheque card
0,1,22,168,72,2,2,1,2500,0,1,1,2,4,1,1600,Cars,Lease,German,Others,Car,no credit cards
0,2,23,6,18,2,2,1,2500,0,1,1,1,4,1,900,"Radio, TV, Hifi",Lease,Italian,Others,Car,no credit cards
1,3,49,192,72,2,2,0,1900,0,3,1,0,4,1,7000,Cars,Lease,German,Others,Car,no credit cards
0,1,57,312,192,2,1,1,0,1,1,1,0,4,1,1900,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,Cheque card
1,3,41,54,27,2,2,0,2400,0,1,1,2,8,1,5000,Cars,Lease,German,Others,Car,no credit cards
0,1,27,42,42,2,2,1,2300,0,2,1,2,4,1,1000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
2,4,47,192,72,2,2,1,1000,0,3,1,0,5,1,600,Cars,Lease,German,Others,Without Vehicle,no credit cards
2,4,31,6,72,1,1,1,4000,0,2,1,1,2,1,1000,Cars,Lease,German,Others,Car,no credit cards
0,2,20,0,9,2,2,0,1800,0,3,0,0,5,1,15000,Cars,Lease,German,Others,Car,no credit cards
1,3,35,6,15,2,1,1,0,1,1,1,4,2,1,4000,"Radio, TV, Hifi",,German,Others,Car,Cheque card
2,4,23,15,24,2,1,0,1500,0,1,1,2,8,1,3000,"Furniture,Carpet",Lease,Turkish,"Food,Building,Ca",Without Vehicle,no credit cards
2,4,44,312,192,1,2,1,2000,0,2,1,1,7,1,1200,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards
2,4,48,216,288,1,2,1,4000,0,1,1,1,4,1,700,"Radio, TV, Hifi",Lease,Turkish,"Food,Building,Ca",Car,no credit cards
0,1,27,15,15,2,2,1,2200,0,1,1,1,6,1,800,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
0,2,42,144,216,2,2,1,3300,1,1,1,3,5,1,4000,"Radio, TV, Hifi",,German,Others,Car,Cheque card
0,1,48,24,24,2,2,1,1800,0,3,1,0,8,1,3000,"Radio, TV, Hifi",Lease,Others,Others,Without Vehicle,no credit cards
0,1,25,18,72,1,2,1,2600,0,1,1,1,3,1,1000,"Dept. Store,Mail",,German,"Civil Service, M",Car,no credit cards
0,1,26,15,12,2,2,0,2500,0,1,1,1,2,1,1400,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
1,3,29,96,96,2,1,1,2500,0,2,1,0,2,1,1900,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Without Vehicle,no credit cards
1,3,31,21,21,2,2,0,2700,0,1,1,3,5,1,6000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
2,4,52,96,192,2,2,1,4000,0,1,1,1,3,1,20000,Cars,Lease,Turkish,Others,Car,no credit cards
1,2,29,60,96,2,1,0,2800,0,1,1,1,4,1,4000,"Furniture,Carpet",Lease,Yugoslav,"Civil Service, M",Without Vehicle,no credit cards
5,7,30,24,9,2,2,1,2800,0,1,1,2,6,1,1500,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
0,1,28,15,9,2,2,1,2400,0,1,1,3,4,1,6000,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
2,4,42,192,15,2,1,0,1900,0,2,1,0,3,1,2500,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
0,2,31,120,192,2,2,1,2600,0,1,1,4,4,1,5000,"Furniture,Carpet",Owner,German,Others,Car,no credit cards
2,4,34,54,30,2,2,1,5000,0,1,1,2,7,1,1700,"Dept. Store,Mail",Owner,German,Others,Car,no credit cards
0,1,21,9,6,2,2,1,2000,0,1,1,1,3,1,800,Cars,Lease,German,"Food,Building,Ca",Car,no credit cards
0,1,26,36,24,2,2,1,0,0,2,1,1,4,1,1600,Leisure,Lease,German,Others,Car,Mastercard/Euroc
